item,count,rank
106342,2,40274
173011,2,40274
123479,2,40274
130870,2,40274
198219,2,40274
106346,2,40274
160888,2,40274
176139,2,40274
106348,2,40274
123487,2,40274
199600,2,40274
159496,2,40274
159498,2,40274
199610,2,40274
159500,2,40274
172693,2,40274
124061,2,40274
172659,2,40274
150671,2,40274
176359,2,40274
160910,2,40274
159464,2,40274
204900,2,40274
112596,2,40274
105938,2,40274
176177,2,40274
198215,2,40274
106270,2,40274
130882,2,40274
199438,2,40274
138496,2,40274
198131,2,40274
172711,2,40274
123469,2,40274
172707,2,40274
106286,2,40274
199574,2,40274
124063,2,40274
123435,2,40274
172999,2,40274
123431,2,40274
62781,2,40274
176161,2,40274
176159,2,40274
150669,2,40274
176155,2,40274
173031,2,40274
173033,2,40274
172567,2,40274
112800,2,40274
130860,2,40274
172615,2,40274
199422,2,40274
130858,2,40274
106399,2,40274
160854,2,40274
112802,2,40274
112814,2,40274
205647,2,40274
146714,2,40274
112846,2,40274
173089,2,40274
205531,2,40274
176077,2,40274
112871,2,40274
123522,2,40274
199418,2,40274
176071,2,40274
176069,2,40274
150653,2,40274
161030,2,40274
112948,2,40274
111917,2,40274
123419,2,40274
112953,2,40274
138822,2,40274
204816,2,40274
204926,2,40274
198237,2,40274
173035,2,40274
130866,2,40274
173039,2,40274
204830,2,40274
131530,2,40274
130898,2,40274
172649,2,40274
112719,2,40274
173049,2,40274
176393,2,40274
204824,2,40274
173057,2,40274
172639,2,40274
150682,2,40274
105890,2,40274
146896,2,40274
176117,2,40274
160864,2,40274
176401,2,40274
176115,2,40274
173065,2,40274
146726,2,40274
173071,2,40274
173073,2,40274
161016,2,40274
146898,2,40274
199626,2,40274
112782,2,40274
198229,2,40274
199564,2,40274
138790,2,40274
172985,2,40274
112249,2,40274
172817,2,40274
151038,2,40274
160966,2,40274
205591,2,40274
124101,2,40274
146820,2,40274
112353,2,40274
176251,2,40274
112361,2,40274
112212,2,40274
112206,2,40274
199528,2,40274
204850,2,40274
112385,2,40274
136180,2,40274
198177,2,40274
160938,2,40274
112432,2,40274
136325,2,40274
204874,2,40274
199540,2,40274
199496,2,40274
204876,2,40274
137206,2,40274
159395,2,40274
159443,2,40274
172781,2,40274
172873,2,40274
123453,2,40274
198209,2,40274
204864,2,40274
146806,2,40274
176291,2,40274
124093,2,40274
172837,2,40274
198159,2,40274
160950,2,40274
138796,2,40274
124095,2,40274
199520,2,40274
176275,2,40274
131524,2,40274
112328,2,40274
145590,2,40274
123455,2,40274
146800,2,40274
172821,2,40274
112253,2,40274
176303,2,40274
172853,2,40274
131522,2,40274
199516,2,40274
66620,2,40274
172857,2,40274
199514,2,40274
172863,2,40274
205619,2,40274
176257,2,40274
198183,2,40274
172779,2,40274
198149,2,40274
145566,2,40274
105985,2,40274
176215,2,40274
106141,2,40274
112015,2,40274
172953,2,40274
159377,2,40274
136164,2,40274
199464,2,40274
105963,2,40274
204844,2,40274
176201,2,40274
198201,2,40274
66815,2,40274
199560,2,40274
176197,2,40274
172965,2,40274
146854,2,40274
199454,2,40274
146856,2,40274
199450,2,40274
199448,2,40274
160912,2,40274
198205,2,40274
176357,2,40274
146858,2,40274
145636,2,40274
199444,2,40274
138802,2,40274
172749,2,40274
204892,2,40274
146838,2,40274
138792,2,40274
106080,2,40274
146762,2,40274
112056,2,40274
159389,2,40274
172917,2,40274
199544,2,40274
66662,2,40274
112463,2,40274
136166,2,40274
199546,2,40274
112471,2,40274
172929,2,40274
172937,2,40274
159381,2,40274
106092,2,40274
172759,2,40274
198189,2,40274
172757,2,40274
198191,2,40274
112493,2,40274
106107,2,40274
204846,2,40274
112508,2,40274
199468,2,40274
124075,2,40274
198255,2,40274
105906,2,40274
176451,2,40274
123395,2,40274
131516,2,40274
161048,2,40274
131536,2,40274
160810,2,40274
176427,2,40274
111901,2,40274
160826,2,40274
138784,2,40274
199664,2,40274
160838,2,40274
176059,2,40274
146692,2,40274
130926,2,40274
204970,2,40274
130846,2,40274
199394,2,40274
199654,2,40274
160804,2,40274
145512,2,40274
198279,2,40274
172483,2,40274
176039,2,40274
146930,2,40274
123397,2,40274
63007,2,40274
199390,2,40274
161064,2,40274
176023,2,40274
199354,2,40274
113143,2,40274
146704,2,40274
176021,2,40274
176425,2,40274
159345,2,40274
145728,2,40274
138788,2,40274
199398,2,40274
176415,2,40274
198097,2,40274
172559,2,40274
199358,2,40274
113128,2,40274
176413,2,40274
111868,2,40274
66306,2,40274
198263,2,40274
199660,2,40274
146914,2,40274
199670,2,40274
172479,2,40274
198087,2,40274
159333,2,40274
172563,2,40274
176431,2,40274
172491,2,40274
176031,2,40274
204810,2,40274
145741,2,40274
130836,2,40274
204806,2,40274
161052,2,40274
161070,2,40274
138776,2,40274
161054,2,40274
106475,2,40274
173119,2,40274
199374,2,40274
198095,2,40274
138778,2,40274
67247,2,40274
145735,2,40274
160800,2,40274
111793,2,40274
130938,2,40274
198285,2,40274
172495,2,40274
138824,2,40274
172499,2,40274
136730,1,47663
193765,1,47663
208389,1,47663
202067,1,47663
201753,1,47663
137467,1,47663
192011,1,47663
193443,1,47663
208158,1,47663
135336,1,47663
208160,1,47663
140273,1,47663
205633,1,47663
197527,1,47663
208417,1,47663
137369,1,47663
202075,1,47663
136050,1,47663
193425,1,47663
202069,1,47663
205629,1,47663
197517,1,47663
209119,1,47663
193435,1,47663
203425,1,47663
136734,1,47663
136928,1,47663
137551,1,47663
208423,1,47663
208421,1,47663
193755,1,47663
135400,1,47663
208425,1,47663
208150,1,47663
208419,1,47663
193437,1,47663
135314,1,47663
201757,1,47663
208156,1,47663
135334,1,47663
192183,1,47663
202071,1,47663
192195,1,47663
193751,1,47663
197961,1,47663
193641,1,47663
193459,1,47663
208383,1,47663
203839,1,47663
208353,1,47663
208162,1,47663
197499,1,47663
198137,1,47663
193467,1,47663
197501,1,47663
203847,1,47663
205998,1,47663
202063,1,47663
202047,1,47663
192027,1,47663
203471,1,47663
208355,1,47663
193743,1,47663
203238,1,47663
192171,1,47663
206002,1,47663
203849,1,47663
202037,1,47663
197497,1,47663
209123,1,47663
208164,1,47663
202023,1,47663
203246,1,47663
203467,1,47663
198065,1,47663
202025,1,47663
205381,1,47663
198527,1,47663
203469,1,47663
137793,1,47663
135344,1,47663
205335,1,47663
202035,1,47663
197981,1,47663
192175,1,47663
135340,1,47663
137529,1,47663
202083,1,47663
209163,1,47663
136782,1,47663
140669,1,47663
27914,1,47663
197513,1,47663
197515,1,47663
203825,1,47663
198073,1,47663
208381,1,47663
201761,1,47663
202061,1,47663
136158,1,47663
135338,1,47663
140639,1,47663
205994,1,47663
197315,1,47663
193461,1,47663
209121,1,47663
197969,1,47663
208367,1,47663
137791,1,47663
136208,1,47663
205651,1,47663
198105,1,47663
205713,1,47663
202053,1,47663
205715,1,47663
205657,1,47663
206058,1,47663
205659,1,47663
192179,1,47663
197973,1,47663
137541,1,47663
209159,1,47663
205717,1,47663
208435,1,47663
202085,1,47663
193795,1,47663
203405,1,47663
205415,1,47663
137379,1,47663
201737,1,47663
198489,1,47663
208495,1,47663
193355,1,47663
205665,1,47663
208497,1,47663
140303,1,47663
138842,1,47663
135037,1,47663
197541,1,47663
202151,1,47663
193351,1,47663
137769,1,47663
137843,1,47663
193349,1,47663
198681,1,47663
208116,1,47663
209169,1,47663
137841,1,47663
197533,1,47663
202133,1,47663
202135,1,47663
205403,1,47663
198675,1,47663
193789,1,47663
205331,1,47663
205405,1,47663
205975,1,47663
208479,1,47663
197305,1,47663
202141,1,47663
193365,1,47663
192235,1,47663
203186,1,47663
205413,1,47663
205965,1,47663
197301,1,47663
137144,1,47663
208427,1,47663
202165,1,47663
205419,1,47663
203180,1,47663
202161,1,47663
80781,1,47663
136888,1,47663
198485,1,47663
137126,1,47663
197553,1,47663
193309,1,47663
205963,1,47663
209101,1,47663
205323,1,47663
208505,1,47663
197559,1,47663
197563,1,47663
193305,1,47663
205423,1,47663
136144,1,47663
191995,1,47663
198089,1,47663
193325,1,47663
208503,1,47663
137849,1,47663
193341,1,47663
136634,1,47663
36543,1,47663
205671,1,47663
137465,1,47663
205957,1,47663
193337,1,47663
140307,1,47663
192247,1,47663
135286,1,47663
193331,1,47663
198689,1,47663
198081,1,47663
193329,1,47663
197941,1,47663
208501,1,47663
205397,1,47663
136186,1,47663
203190,1,47663
203978,1,47663
137373,1,47663
193399,1,47663
138854,1,47663
139142,1,47663
205663,1,47663
208445,1,47663
198509,1,47663
208453,1,47663
205625,1,47663
205982,1,47663
192215,1,47663
197949,1,47663
208455,1,47663
137787,1,47663
198669,1,47663
198507,1,47663
193393,1,47663
193391,1,47663
203473,1,47663
193401,1,47663
198511,1,47663
135310,1,47663
192205,1,47663
193421,1,47663
197959,1,47663
193419,1,47663
208433,1,47663
137555,1,47663
135019,1,47663
140633,1,47663
136728,1,47663
136056,1,47663
193413,1,47663
203423,1,47663
205990,1,47663
193411,1,47663
205387,1,47663
202087,1,47663
80827,1,47663
135025,1,47663
209103,1,47663
192221,1,47663
192229,1,47663
65729,1,47663
205393,1,47663
208473,1,47663
203479,1,47663
137375,1,47663
202113,1,47663
205395,1,47663
135404,1,47663
193375,1,47663
197947,1,47663
203481,1,47663
203809,1,47663
205719,1,47663
208475,1,47663
205621,1,47663
208120,1,47663
203192,1,47663
26815,1,47663
66268,1,47663
135035,1,47663
192227,1,47663
205389,1,47663
137835,1,47663
208457,1,47663
205623,1,47663
205391,1,47663
208465,1,47663
42189,1,47663
208148,1,47663
208467,1,47663
202105,1,47663
193777,1,47663
208471,1,47663
203477,1,47663
201745,1,47663
140192,1,47663
192225,1,47663
203200,1,47663
138728,1,47663
192155,1,47663
205635,1,47663
198579,1,47663
66008,1,47663
203912,1,47663
201807,1,47663
198041,1,47663
198047,1,47663
66057,1,47663
203906,1,47663
197413,1,47663
208225,1,47663
209155,1,47663
140657,1,47663
193579,1,47663
137515,1,47663
203300,1,47663
201931,1,47663
208229,1,47663
192089,1,47663
208221,1,47663
203916,1,47663
205683,1,47663
192087,1,47663
208189,1,47663
203364,1,47663
197399,1,47663
203310,1,47663
137361,1,47663
197403,1,47663
137505,1,47663
201917,1,47663
203453,1,47663
208217,1,47663
208187,1,47663
193655,1,47663
208219,1,47663
198013,1,47663
197405,1,47663
203439,1,47663
198039,1,47663
208185,1,47663
66250,1,47663
197417,1,47663
206026,1,47663
198559,1,47663
201945,1,47663
197441,1,47663
201947,1,47663
208183,1,47663
203892,1,47663
198051,1,47663
203890,1,47663
139110,1,47663
197449,1,47663
27726,1,47663
136028,1,47663
198011,1,47663
198557,1,47663
208241,1,47663
201951,1,47663
198553,1,47663
208233,1,47663
201943,1,47663
193569,1,47663
205679,1,47663
197423,1,47663
140233,1,47663
201933,1,47663
193571,1,47663
201935,1,47663
205681,1,47663
208231,1,47663
203954,1,47663
198561,1,47663
203455,1,47663
209145,1,47663
198569,1,47663
203896,1,47663
209157,1,47663
197355,1,47663
201939,1,47663
198605,1,47663
208215,1,47663
208253,1,47663
197387,1,47663
192069,1,47663
140222,1,47663
201865,1,47663
203326,1,47663
137817,1,47663
140216,1,47663
208199,1,47663
192071,1,47663
203324,1,47663
205649,1,47663
203447,1,47663
205341,1,47663
193619,1,47663
193617,1,47663
193615,1,47663
209151,1,47663
208201,1,47663
201825,1,47663
192061,1,47663
192057,1,47663
198601,1,47663
203338,1,47663
198029,1,47663
140218,1,47663
140220,1,47663
203942,1,47663
206048,1,47663
203336,1,47663
137355,1,47663
203330,1,47663
206046,1,47663
206052,1,47663
203328,1,47663
193633,1,47663
197381,1,47663
137821,1,47663
138734,1,47663
192067,1,47663
197377,1,47663
201869,1,47663
198589,1,47663
198027,1,47663
203316,1,47663
201901,1,47663
193591,1,47663
197369,1,47663
206042,1,47663
137813,1,47663
192059,1,47663
203314,1,47663
140226,1,47663
135374,1,47663
70372,1,47663
201907,1,47663
192083,1,47663
203948,1,47663
206040,1,47663
203451,1,47663
203348,1,47663
205687,1,47663
203340,1,47663
201887,1,47663
208213,1,47663
201875,1,47663
198025,1,47663
136750,1,47663
201883,1,47663
192075,1,47663
203930,1,47663
198031,1,47663
203320,1,47663
198585,1,47663
198021,1,47663
83927,1,47663
137359,1,47663
198117,1,47663
198033,1,47663
198587,1,47663
197373,1,47663
193551,1,47663
203457,1,47663
208351,1,47663
193515,1,47663
208273,1,47663
201999,1,47663
135362,1,47663
138742,1,47663
208275,1,47663
202005,1,47663
192033,1,47663
201793,1,47663
209131,1,47663
135350,1,47663
137132,1,47663
208279,1,47663
206012,1,47663
205371,1,47663
192139,1,47663
203857,1,47663
137459,1,47663
193511,1,47663
193713,1,47663
135017,1,47663
197489,1,47663
203264,1,47663
137805,1,47663
203258,1,47663
205697,1,47663
203877,1,47663
197481,1,47663
206014,1,47663
193709,1,47663
137521,1,47663
205699,1,47663
203431,1,47663
205707,1,47663
140665,1,47663
192133,1,47663
193517,1,47663
205639,1,47663
208271,1,47663
193721,1,47663
193723,1,47663
193495,1,47663
198637,1,47663
209129,1,47663
208166,1,47663
192031,1,47663
209153,1,47663
136742,1,47663
137799,1,47663
201781,1,47663
201779,1,47663
140259,1,47663
198529,1,47663
201777,1,47663
137349,1,47663
140645,1,47663
202021,1,47663
136040,1,47663
203855,1,47663
192029,1,47663
192151,1,47663
208319,1,47663
203391,1,47663
203964,1,47663
202009,1,47663
208291,1,47663
208293,1,47663
138732,1,47663
197327,1,47663
192143,1,47663
136934,1,47663
192145,1,47663
205637,1,47663
192147,1,47663
208297,1,47663
201787,1,47663
193727,1,47663
202011,1,47663
193487,1,47663
193483,1,47663
206020,1,47663
193707,1,47663
193549,1,47663
201957,1,47663
201959,1,47663
135364,1,47663
201805,1,47663
198109,1,47663
208178,1,47663
203290,1,47663
193685,1,47663
201967,1,47663
206054,1,47663
198007,1,47663
198005,1,47663
205351,1,47663
209143,1,47663
201801,1,47663
197349,1,47663
81314,1,47663
209141,1,47663
203884,1,47663
197467,1,47663
198059,1,47663
203459,1,47663
208181,1,47663
197457,1,47663
192043,1,47663
192095,1,47663
193675,1,47663
203958,1,47663
208255,1,47663
205691,1,47663
201953,1,47663
208259,1,47663
205345,1,47663
197463,1,47663
138738,1,47663
192041,1,47663
198623,1,47663
193545,1,47663
135370,1,47663
208265,1,47663
203286,1,47663
192099,1,47663
201969,1,47663
197473,1,47663
203465,1,47663
138814,1,47663
140206,1,47663
205675,1,47663
209137,1,47663
203879,1,47663
208172,1,47663
135013,1,47663
203274,1,47663
205673,1,47663
203270,1,47663
193701,1,47663
203268,1,47663
198629,1,47663
203266,1,47663
201981,1,47663
205645,1,47663
208269,1,47663
201971,1,47663
203463,1,47663
192101,1,47663
203962,1,47663
138874,1,47663
138850,1,47663
203284,1,47663
201797,1,47663
209139,1,47663
135987,1,47663
197471,1,47663
197997,1,47663
193531,1,47663
198625,1,47663
193693,1,47663
203882,1,47663
208267,1,47663
198547,1,47663
203174,1,47663
197917,1,47663
203485,1,47663
192821,1,47663
202545,1,47663
137652,1,47663
136106,1,47663
208859,1,47663
202978,1,47663
202549,1,47663
202551,1,47663
198245,1,47663
198247,1,47663
205865,1,47663
135161,1,47663
192831,1,47663
202555,1,47663
202557,1,47663
192829,1,47663
192827,1,47663
209041,1,47663
140467,1,47663
135097,1,47663
137417,1,47663
205529,1,47663
192839,1,47663
203685,1,47663
198337,1,47663
205537,1,47663
192455,1,47663
202531,1,47663
205543,1,47663
205541,1,47663
205539,1,47663
135087,1,47663
136080,1,47663
197733,1,47663
192853,1,47663
203565,1,47663
202539,1,47663
205869,1,47663
32976,1,47663
208857,1,47663
205799,1,47663
137401,1,47663
205535,1,47663
140463,1,47663
198341,1,47663
137405,1,47663
202976,1,47663
192819,1,47663
202529,1,47663
198251,1,47663
202583,1,47663
198253,1,47663
202585,1,47663
208869,1,47663
198329,1,47663
208887,1,47663
192793,1,47663
209035,1,47663
205483,1,47663
140479,1,47663
205859,1,47663
137088,1,47663
202962,1,47663
205491,1,47663
202944,1,47663
197747,1,47663
202603,1,47663
192499,1,47663
202605,1,47663
202615,1,47663
198327,1,47663
202577,1,47663
192495,1,47663
198331,1,47663
192815,1,47663
209037,1,47663
192473,1,47663
198333,1,47663
138948,1,47663
192477,1,47663
202563,1,47663
208861,1,47663
208863,1,47663
205811,1,47663
202565,1,47663
192493,1,47663
202968,1,47663
205863,1,47663
192481,1,47663
192483,1,47663
202964,1,47663
136102,1,47663
205861,1,47663
202569,1,47663
140531,1,47663
192859,1,47663
136826,1,47663
192785,1,47663
138925,1,47663
209053,1,47663
209051,1,47663
202465,1,47663
136762,1,47663
203020,1,47663
205871,1,47663
205551,1,47663
202471,1,47663
198227,1,47663
202473,1,47663
198367,1,47663
209049,1,47663
192907,1,47663
192425,1,47663
208799,1,47663
197851,1,47663
202475,1,47663
203018,1,47663
137098,1,47663
192905,1,47663
203016,1,47663
198369,1,47663
192915,1,47663
198371,1,47663
208795,1,47663
198221,1,47663
208791,1,47663
140439,1,47663
209055,1,47663
198377,1,47663
137601,1,47663
198375,1,47663
203717,1,47663
192929,1,47663
136766,1,47663
202453,1,47663
198373,1,47663
192923,1,47663
192919,1,47663
197693,1,47663
197695,1,47663
192419,1,47663
192421,1,47663
205561,1,47663
137668,1,47663
203707,1,47663
203553,1,47663
202515,1,47663
203014,1,47663
208819,1,47663
208821,1,47663
202493,1,47663
192447,1,47663
203002,1,47663
208823,1,47663
192879,1,47663
192877,1,47663
135174,1,47663
208837,1,47663
203561,1,47663
192873,1,47663
197723,1,47663
208843,1,47663
192451,1,47663
205475,1,47663
208855,1,47663
203703,1,47663
198231,1,47663
198233,1,47663
205481,1,47663
197717,1,47663
192445,1,47663
208815,1,47663
208806,1,47663
137610,1,47663
202483,1,47663
198363,1,47663
208802,1,47663
205771,1,47663
202487,1,47663
136074,1,47663
192437,1,47663
205465,1,47663
205773,1,47663
205779,1,47663
205777,1,47663
136760,1,47663
208809,1,47663
192441,1,47663
208811,1,47663
198357,1,47663
192887,1,47663
205469,1,47663
192443,1,47663
192501,1,47663
202619,1,47663
203487,1,47663
192669,1,47663
202825,1,47663
208973,1,47663
202763,1,47663
208967,1,47663
138982,1,47663
192687,1,47663
208955,1,47663
137433,1,47663
192685,1,47663
205517,1,47663
203589,1,47663
202767,1,47663
203629,1,47663
202817,1,47663
140513,1,47663
202815,1,47663
192681,1,47663
198299,1,47663
203627,1,47663
202769,1,47663
202773,1,47663
202828,1,47663
192691,1,47663
202761,1,47663
198305,1,47663
202745,1,47663
208923,1,47663
136088,1,47663
138992,1,47663
203577,1,47663
138990,1,47663
137626,1,47663
202751,1,47663
205507,1,47663
198303,1,47663
136096,1,47663
82595,1,47663
203583,1,47663
138984,1,47663
203585,1,47663
208933,1,47663
83140,1,47663
202757,1,47663
136914,1,47663
202759,1,47663
202775,1,47663
138980,1,47663
198269,1,47663
202813,1,47663
192627,1,47663
202793,1,47663
140509,1,47663
192625,1,47663
192583,1,47663
137118,1,47663
205827,1,47663
138974,1,47663
192619,1,47663
192617,1,47663
198293,1,47663
192589,1,47663
198289,1,47663
198287,1,47663
137620,1,47663
138972,1,47663
137435,1,47663
137622,1,47663
192599,1,47663
192595,1,47663
203597,1,47663
202787,1,47663
202809,1,47663
137437,1,47663
205511,1,47663
198297,1,47663
208941,1,47663
205835,1,47663
192667,1,47663
192661,1,47663
192659,1,47663
192655,1,47663
138772,1,47663
208943,1,47663
192647,1,47663
192637,1,47663
203617,1,47663
198283,1,47663
202783,1,47663
208945,1,47663
202811,1,47663
192643,1,47663
192641,1,47663
192575,1,47663
140505,1,47663
205819,1,47663
205525,1,47663
208893,1,47663
198315,1,47663
202673,1,47663
192515,1,47663
198321,1,47663
198259,1,47663
82525,1,47663
202677,1,47663
205847,1,47663
203663,1,47663
202695,1,47663
208909,1,47663
202697,1,47663
198319,1,47663
192735,1,47663
205845,1,47663
205501,1,47663
202701,1,47663
205843,1,47663
192519,1,47663
